Time_ID,Date,DateTime,Year,Month,Day,Hour,Minute,Second,Quarter,WeekDay,WeekDayNum,WeekOfYear,DayOfYear,IsWeekend,Local_Season,Foreign_Season,TimeOfDay
5bfc0096d079e926d0dfad1702d161c34221025cec8c933420a8b4c309e15949,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
331ac56c8be3e095138a327d0d38f38efc04e77df11b2ea8cd701f74b721e70b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f82c2955103dc4a5ebfef3d783fe44c7a0428b10503019fab93ab579371a2ff0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
26ebee6945b63541d5cc263c7cf274fe2a7b6b31f6f361780141e58d2ccc561f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
17f62dc330287dc6b66fad203bfebe597aa16bdb940111b56b97ffee80f34817,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6f1e96dc49552f464c3ee319990850cda887f38273ab664786050034f9aba977,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
aa5aef3a53d709633e62919f92e98edf76df923f7a3251f352c380a23ae15046,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
eebdccdfc7500da9e307f002f6cb7a46401bc562eac4cf508a9182309f7d9114,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5515c46a1a7ebf7d5b6d925da9302a5e13e184a0039e4815d52c45ca5364dea7,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1990f0fb0551e745105d87e0634490b9811771b02ce095d48c7e62f691a51046,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
096b3eee5a8b79edbcfe3e6ac32f332bf7ad0ee22077e59a2539fc5e0290fec5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ca8a92047f9c2f5a72b1e35439a9f05ecdc25dbe41d03cf6fcb966aec0554c82,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
36f754d246e7ce62c3ca2709dfb6b13bf0ef87afea7e2e46b8addbf421e5def3,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3e5c690f58d4b077bba1fe12bd2796d58b48b5217b03df8a0a192a2ade0dd8f5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
31f11d9b102fe7564254ab8b5728930b7e980af796a25a67b92b90ad7edb8fb5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
abc143349e72326a52b05381cfc5016cd818aaeea6de7e443f4f019d6fd0e6b0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
adff8acec3f946ccb0164aa011d306b0fb2b0ecbe1c16c228a15062315cb17d6,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
efa89f3ab02c21f5f8542d5bf5b01d8505a85f055e36bfd5029c7e3f18457cbf,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
2c50000b832946538fcd623656d53dac70e0ca0e314abbaa6f11a4b9d8f5d54a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
2822c6684e1521a19e250ccd38b1487e6037c6a05ba1db42cae59d63a8bcd0df,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8515eebb9fb014c457f4995f722a53e37b62f798fed849af072b21bea0381979,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
faead7b0b28b08fdbcc80048ff0c4242bc1d9e7f5c0ea8806f67efae495c1e2c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
574807f1f2b5b8d2370a719382b874f9cf5930ed2a7b958c33570d59aad7d6b1,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0be73498cea7b932fe2a3ce520edd2f11f02a4b203eff6efc60eca9dc9d54b0a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0fcfebb7d6dc10626f69f451a53f1d7bf3e9e9720167eff389b99dff05947510,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a8cdd14806e60b54b3f2c4109a7d26f7155ce2fadb5dae3a0f8a8a0260d0079c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
bb25313843ab64f4a25de6601ab76c90dde547e6dcdeca68281da619b701edd2,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6b61fad8b12e442a8669fac0dc883b634899a25730d32f665a1684c14baaa890,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
22851e1aa1cc067391fc43e4944060491db4280da3bd6036acff9cdc9be9ac23,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c759a049c2d41bd0a2663cd57dff75b06095b4a637277a8780c2df404f58e896,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b16bf4c75af9bae1824d3294656e70f91025811253a76dcda9aede78ed10caaa,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b550f0bcb50adadf019ea9f695ed3143ea2cbadac64d8d54575be1d98b16a613,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
93596704008431af52201ec206e9c19c4a17ae2517bf46a83b95ca499e3dd1be,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e9088bba4c855ddb83f89cd138054bad5de48765b4740de04349d03f261bbd08,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0a8cd3040ee91660ef5a93f08d7aa00c712e71a46804399f1df76cc7b83a4b79,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
7425efa8a98be01605dd8fff986e2714e57bdab1abe907fc31c0e06aa17bcaa8,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1d3917a7ed379ca3ddf220bd481b88aaf13a5cc21b04dc0fcc13d87846f4c319,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
7e358ebea3f41bb9564eaaa65f2b1ede0c43ef216b3a34215b295febcf673b98,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9fea9a9a9d923bd48f4988c2c1c6731e6b0ca3cf9c85f84282a4baa51b6881ac,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ce329dc24bbb7f6b0d4d96f4cd335f85a085b831c1f717488390adf489848bb1,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
526c8d383d90f23a2475777b37a44230528ec5742c7d77a2c7db5b87e0f9eafc,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a82ac53f6bf9ed013242b13aef2b8933522c8d9d37c99a1d7cdf8a6109b36a78,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3d6fb86b8f28e3ed1a640fa59eb498e5a3d46bdd3bc90a8f884730d25ab279c6,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f0b7c28a9a3af481ef4124c14c73ed6925a8168c25235f4b83253a9aec8fc61d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
40251f924596a97e2403162e9478424c33e899a8544dd50575cfc40bf1ec537f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
7862b33bb32e58c0e0e8078ac3d82c5ea23a7333169620a57e877c5606472e39,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
84a7d66dfbdfabed677800eeec7a4cc19099137ece682c035ede527393a853ab,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ca08d9aabb508f12ed7556d82bb5dce1202b2992202339cb0c25afef79a7e813,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
62f22d0916cb2c17c88826400afae85bbddb3475a0d76a71e079e63f5d72c17a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d412be532b5059b9ad6c743d153868ea663dc88cf598fae33315afe77edd72cf,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f710a6f64894cc17b7a99ceda32436c8febdd4d8c8096a21ff10acb1802d186e,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8a2b08e7878da838b8a2ccc6e65ce2e247f2398b93f1f1e653a31f2102c3b067,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5bc5d05111fc7af36ceb34bc81025a518e8e4f6cc9e081bf9c77a9bc23cef82f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
53f4d550f7cd1d77688e749dcae6de14a8fae4d531d78fc747a26678c778389e,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6a3145f24ef567f6ab49a09e7e65f28a3d37e3c6577029fd81ce1346566ce02c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
234f44e25e5032e2ad78fc0299668444d4a874efa409b5d7ce2ecc3a2fae4d7a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8a6bbe51df89d4df137047dba466642db88fbb1116e4350df381302321cad0e4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ba29c274780b6fd688d1dae5b14c56c90772e67be38e7409f5b318fb4b28da8d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0ccf1c1f52e9737a17447212959557388c80d03cb81b06fb50503ebf8e59ba7d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
13e792ec0b32625e019f780b65eafb8f2d1652aa3fb5ef71fb734a90c16eaa01,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5a9c919846bb9428882decadf071593f7b1f88c6adbd502083861c8a4f7bcd88,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8829bbcea550496e5dbd0a5b1982ed81b0b7003055a5a64a31124ad7a257dae9,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
84b271680d76d88d5405fbfd5401c055adc834dd2191dec7d3a3f82e3e58fd5c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
cb230794211d8a067334e6738d63190df2ceb98cc6b2c5c17d237407320a2283,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d9ae3ad928aeb5c31215aef922b8b0bd2c6be05839bac0ccdc4d71e81acb29c6,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3d71745027119b6bda0ec706e880835223da2abf90b759071483da3ca97bf82c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6c8245f5d2611f53d0e5741a612086f4563d3ad82875c84ed15215b556d4af77,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
499f5dbb8ec845b7747db6aa6bd19ffd172e38501674ebaaf231b234eb6e5a16,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
34ba03c175131da0ffb677deeb3eca8674f02c90bd99af1499a0e36d1d8ed4dd,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1e5aaf1aecce0ebb450805a1a09d43b9186c9070daada3111e9f398e10bc9437,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1ced2b44527c25abaf9b80413bc262eca55aa9dc731d104b34a6a5c630ab56d9,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8424df9dcdb6ae680daf312ed1a013d6df5705fb021d370f7a2fad85881c01a3,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
db76fa0a28cd7718c4b536a02cfe80adfc13082dab199cc47008579fb96df6a0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6b3cb46278a9848285db60266ff36361e9350cd9571f88f307519b5cc3a0af77,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
78659370bd5d64d17d1d224bd3dac09cc9a8ec8d91f421cc76f9dc60cfa9b8ae,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
24d55bdd0e624220ed71ec7da02bb819e2b10fa072a9f23bd96bfd619822774d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b5ef9cad674fac97f86ff11f310d7269dfe5bfcd496a6d30afffed0c67e29131,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
4c11b8de1b34d0b79ea9092dd6ac35a24be31cfabd9b25e7fdc0234b2ef029fd,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0ded6f9d5cd94365ed5374d52a05db362cec7a449e550f07aacb4fde6f69b766,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6ca066550a7990a90604fea6ba1fe7b5494b6d16cc6d30db3cfc06c0782f5c2f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8ffb7878c084acb2c1f5b13ea074dd014757f58d55900006f19ca1336cf6465e,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
44d38a263c2c42206dc33fef02c019bb33114450ef6ee1b994ce8c9bbed26e2f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
fa4cf6f004668158fc0db614d430612633220f7ef3f1d65aa29b5a8d4cbb16fe,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
342690a8856581ee21e73b38e349acbfd88bbe12fdf13cd6bcff242fe67eedff,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
816c01d3eeddeedbbfd790dd3c8185bf6dfa768e22ffebefc8333ab32035bf1b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
da68c5d55151d4bab831a7bb2454824857de0a7e6000e96b6927f4ea89131416,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c3544ace9020b11d351fa6c259ecfc7feed60d90588a02251d4b37bde58d6475,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3ab904a1dac5e331722b8b07d71641db44a0bd09c3a9c127b590ac9dbc0af07b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5ba0ecaa30aff2a809784f387222c1c659d2da66d5743f23506854308b8887f0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f7bdf6e7d1d78ae787b68c48ce05f2c2492d2d83f707a3edeecb6ca1c33d3f48,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a80922b46e03aa3f0bd43241a927d8131f8491fa5df9fc165879127eb5e05193,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
393a455af47cacb18442754c4dbe5b06a35fe61024f9b48b1721c92eaa08c3f7,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
054746d81d59275f8617919222959e627442672af8ff71d0adf828e7eb85e75f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
425d359eb581fb2716db461884dd5357c87e9f90ff2fd47737ccd22b20c01f23,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3e7ab514d8514e3af7cd4550fcf8f01bbbeea01288d4380346140aebca19418e,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
84368450670f15b1b8691bd7dc7777e1804e92ea60a40f67445ce44565eb9e58,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a4a6b0e192892844ed3e8afa369c3b8551b95c74665fe13a6d3a3d7fb2472825,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5bc972d8ad5334f1c0761e5b10044daa06ee1b51070c79353173f72cdb4877a8,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f200fbc827af15bd8605ed00acaf575b470475700d1633ab9e06ce2a60f82011,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
62684c8aa56006c885996e3a37d722c75ba6a7aabbecc5b4ae20708fdf58ab16,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a57b4f254daa6704d7fe003f63f8cad6fe5dade990c6db7f7488085c2a10e4b1,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ff484b2fc7589c91d35350d49981fba0011bcc08f6a7fcf3b52299488bdaa330,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9c8a8294f46ee79beadd803834dd145c04b5bcc9448e914e171439be1c5d732c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
