App_ID,App_Usage,Time_period_Start_time,Time_period_End_Time,Duration_Usage_Period_Hours,Percentage_Use,Date_Time,Background_Traffic,Internet_Traffic,Cache_Size,App_Data_Size,Date_Time_Foreign_ID
ed3e89ed-9b59-4104-a719-ab12c2fd62c3,82,2021-03-16 18:23:07,2021-03-17 09:23:07,15.0,68,2021-03-16 18:23:07,3351,2724,197,1927,a288e859ce55e5a6e5452dd7a9e8f25c413c41df4bcad791bdb8ff1845c9bc9a
eeb6c809-88ab-47fc-bd65-33fba502893a,48,2022-09-28 22:20:54,2022-09-29 09:20:54,11.0,44,2022-09-28 22:20:54,2014,4664,439,682,d3ae879fe08957a218df205fbc848f9cf80a4783273a908002394be8af227cac
890ac3f4-cef9-460b-aef5-520c674c5e27,69,2015-05-23 17:56:38,2015-05-23 21:56:38,4.0,62,2015-05-23 17:56:38,802,3108,218,1280,9663b9d507951845044400f5944e17bba4fbd461b0e05ca652af952cf21d2faa
e10b2cb7-394f-493b-bf64-08d301bb57af,96,2018-08-06 10:12:28,2018-08-07 08:12:28,22.0,73,2018-08-06 10:12:28,4581,8923,226,1712,d5f9cbc43af8c47fb013dc051eaff7a3bac5808ca89a7ac4150e8c1a1b32d943
34f3daa8-4f75-46f9-8357-cd0db9e5c585,7,2022-03-10 13:37:53,2022-03-11 00:37:53,11.0,11,2022-03-10 13:37:53,1496,8054,330,308,b7ab6f85d72a065c70077c79bbcac2813ff2c99872a73c9b5a23ba110941e1d4
65d2593d-5d66-449e-8a1a-052b7661ed77,17,2022-08-08 13:05:47,2022-08-09 05:05:47,16.0,56,2022-08-08 13:05:47,1321,7528,474,1587,9b984ba1ed599a469de0adf1e60563437d34534513e30c740ad6d0fec7dc2e8c
68948bf1-5dc0-454e-9f45-18a1271a7f3f,96,2015-11-09 15:13:46,2015-11-10 07:13:46,16.0,62,2015-11-09 15:13:46,849,6360,277,1984,aa59d6d9ba0cccd773692245804232e8c85b6b6db2b296a3463b7d445c4978a5
974affe7-9e6e-4ff6-8ab6-74801cdeba93,8,2020-12-06 04:37:20,2020-12-06 13:37:20,9.0,70,2020-12-06 04:37:20,855,9026,112,1417,2305e98cb654682207482ddaad7713e70615245eca65122f9e50029889735737
baa998a4-19da-4a94-be85-9ab1af728f25,1,2021-10-15 09:29:44,2021-10-15 16:29:44,7.0,55,2021-10-15 09:29:44,1164,8203,285,1270,9a2d9ed98fd25c7a2766494b47a4aff8cc9d5b1ee78f8fe0d2eedb604bf209e5
c3b4fb77-fd51-4844-b683-ab2029a0cafe,92,2024-06-06 12:13:07,2024-06-06 21:13:07,9.0,11,2024-06-06 12:13:07,951,1082,453,1155,318d892574eb5ef8678b00ee32dc54c93d75056dbd89b3f0bb8aa276fafc76ad
a031ead4-23a5-4279-9a50-dbaa5369d3fc,31,2015-05-28 23:59:40,2015-05-29 04:59:40,5.0,34,2015-05-28 23:59:40,272,8776,225,1140,c9072a2c096fd8b7aa2104ded0d2b40908ab36189472d8f487bf0d3715803d48
b5e1373b-db52-45e4-9d50-971fed9cf054,90,2022-11-02 05:35:19,2022-11-02 13:35:19,8.0,98,2022-11-02 05:35:19,4571,6444,318,710,ae5949b45e0504d013a787627686af57115261bdfcca8fab5270eaf44d9ff6bc
21a523cc-32b8-47ba-b0d3-301d6fdc58ce,97,2020-01-06 11:03:20,2020-01-06 17:03:20,6.0,98,2020-01-06 11:03:20,4064,9600,62,1464,d787fb09aa65c1ee729c233f8fdf10cfc5c8dbd4467118508fd14631a28f15a0
68a48b6e-da97-458f-a4cf-defae13912ce,20,2019-03-27 22:42:29,2019-03-28 03:42:29,5.0,83,2019-03-27 22:42:29,3013,4472,408,940,10f8d29274c0ae1c68e2d26912200bd335dcb00519701cb9d4f88745a15743a9
321bb043-584b-4d8a-8900-7e8bd2374861,77,2019-05-17 11:29:40,2019-05-18 10:29:40,23.0,13,2019-05-17 11:29:40,2896,8290,416,1383,2678f06e0b372a63d5ced5cb7db1a2398088a63d4d2125d98e9edbb87dfa2ab9
edc20afe-6a0b-4652-a845-c5cc177b005a,64,2020-11-21 13:51:30,2020-11-21 19:51:30,6.0,34,2020-11-21 13:51:30,3558,4240,177,1928,52cf3c81ee26383de46c13ed542f231e6e04d8827e35b4580d58ce1062b8a23b
67d96143-a5fe-4c82-9439-8c54cf71858e,29,2021-06-19 12:22:14,2021-06-19 15:22:14,3.0,68,2021-06-19 12:22:14,4723,3535,496,1773,f0f738b1b8f1d81b472bc1fdb334631fd8031499d581d1dc4412dcb31ef476eb
20221e75-2d76-4868-91fd-0566883452aa,10,2018-08-27 04:58:34,2018-08-27 17:58:34,13.0,25,2018-08-27 04:58:34,1121,3552,359,1209,6dec4e8e1e5b7063b591b82412cf45d2cf4c8f74c4e8fffc92bd75c9e73ecc70
29e57df0-be9a-4085-851c-1e2b639bc93f,44,2015-09-29 06:18:22,2015-09-29 12:18:22,6.0,66,2015-09-29 06:18:22,202,4264,350,142,1be98c7bbe7ad18853cb285e16c3f49d8c7a7164874f02c7d22e563863cfd784
eddd0f6f-405b-4597-828a-971807101fef,74,2022-05-07 19:56:28,2022-05-07 21:56:28,2.0,34,2022-05-07 19:56:28,4322,4355,174,704,7d645c44e9136131628ffa2915e3c301406b5b8be58812b88fc341f68db3f0f9
687d2389-15f5-4e89-96de-8137f5153f9e,70,2021-10-22 20:39:35,2021-10-23 18:39:35,22.0,24,2021-10-22 20:39:35,2971,8651,354,128,9c287576aefa4018b15009db8a090c307f9aea56ac31333fb429b9f91ef16112
7ffb1ef5-0d9e-4b0b-b8dc-46d619df7712,5,2023-03-14 00:23:38,2023-03-14 12:23:38,12.0,50,2023-03-14 00:23:38,2633,9974,304,1485,5873f6a3b1fae3e7907a183043ece7016264353f2f9f13bf4ce570e8a1ef5eab
36029420-c0e8-4260-8205-5f74a9d1b115,49,2015-12-16 19:51:23,2015-12-17 12:51:23,17.0,17,2015-12-16 19:51:23,1671,5570,150,337,de35de86ad1a82de62c48df08ad4749b057b14052aa4470373c554d45cf83112
943846b7-ed9c-43b9-91d0-1e764d11a5e6,36,2021-05-30 09:38:06,2021-05-30 22:38:06,13.0,50,2021-05-30 09:38:06,1125,9685,365,198,ba0b030b33d9c158e5fc8d3ba233ff5eec1c3f041f4ba6d11893a6895ec6bbfe
a804bd54-0322-4212-8427-bd38e05c8151,60,2015-05-20 15:15:42,2015-05-20 21:15:42,6.0,63,2015-05-20 15:15:42,1330,6212,15,1163,5b438f4a280795e57295b84b668029fc1a72d550b7824b72bb0de693ddd3dfe7
c3bc50f7-348f-4642-ae88-c7256aecaeb3,85,2023-07-02 15:57:04,2023-07-02 21:57:04,6.0,11,2023-07-02 15:57:04,3935,3067,69,336,8c8379265fb2458309676b617f60ca5e20684fe2d7a03d6105883af205529595
1780a03d-9717-4e31-b9b5-bead43db1583,62,2022-11-08 15:29:42,2022-11-09 15:29:42,24.0,11,2022-11-08 15:29:42,2232,1638,465,501,50bf06d4ca2501e04949c813f082f153661a23f0f3105be5da291af272a4f9f6
b75ab5d3-1301-47e3-86b7-86e3081da831,28,2021-03-25 07:59:41,2021-03-25 16:59:41,9.0,26,2021-03-25 07:59:41,1560,4262,425,107,076bccb9dc782a4c205da9df0eabc23ecc2546fb2d1e5e307ea87af1449f2b43
376b863e-4463-4b44-88b6-2d6457efe202,19,2018-04-06 20:37:00,2018-04-07 01:37:00,5.0,52,2018-04-06 20:37:00,3558,3033,419,586,4a0989e5830097480df8f0ad0141d4730c78f31ade5c4d8672c7cf2e03895bcd
42e2de18-94a6-46cb-9d2d-55711faae6e8,92,2016-07-18 04:08:53,2016-07-18 15:08:53,11.0,88,2016-07-18 04:08:53,3373,9053,44,1197,7cc72401fc5361b42bad0c474145df30f8800a7939b0fd502bf1eac22878128b
fa7fb59b-df52-4488-a605-7a203d6fc7c7,27,2017-07-08 02:03:56,2017-07-08 14:03:56,12.0,38,2017-07-08 02:03:56,2590,6925,205,419,9dfbe4b6e93f09048a0427fbcd928314a63572384069a6fde569d50174a589a9
90442c1d-adde-4850-a14c-16b5dfb12dfb,40,2024-11-18 03:03:15,2024-11-18 23:03:15,20.0,84,2024-11-18 03:03:15,3246,5496,496,1377,b3366789d4879a2a1a8c450f678ace40b89e43cc9b8463f088b87dac32ccf6c6
c6634183-c27b-4440-a7af-11c7d41319cb,19,2021-12-19 21:41:56,2021-12-20 09:41:56,12.0,51,2021-12-19 21:41:56,108,7110,333,686,9e5e271ecb8713bd6e8d45ad7c9908e30c9611db9737ab25daae716cbb8a2ae8
08cb4de9-1eee-4312-8b96-88281f58c96f,79,2020-10-26 22:20:17,2020-10-27 09:20:17,11.0,92,2020-10-26 22:20:17,3935,9944,374,801,7c3ed381434cbc7f72f5304e9643c43d5ee2d3d050d0dff6414fa4736603437d
f6fb3117-2035-4dd3-aab8-138cb652ccf2,62,2018-05-04 21:57:46,2018-05-04 23:57:46,2.0,44,2018-05-04 21:57:46,3038,1974,266,937,ad7851c56295a755630ee66d1e1101a5412df73d3ab39d847201fdd72ac8a81e
e78f6702-ec12-4565-a69e-65ae3820eb62,19,2024-12-05 05:03:18,2024-12-05 14:03:18,9.0,23,2024-12-05 05:03:18,4462,2681,302,1873,71a40df03472a173443379fd2fe4e1db59e1802f740e443688bbced9ad6d2cfa
b503aecf-d616-4528-b307-b665fb4f5d96,45,2016-05-01 03:56:50,2016-05-01 11:56:50,8.0,40,2016-05-01 03:56:50,2628,9390,379,1185,d75fb0ce6c871db4837a37f1f856e77a195976b8907c9e8d7e9abb0d0aa8cf9f
2247a1bf-95c2-4511-93a7-1382a1d66ca9,96,2024-09-18 16:06:34,2024-09-18 23:06:34,7.0,91,2024-09-18 16:06:34,2031,6070,39,145,161f7cb7a2d2bb3b214548954bfdc5a37d3d57ba23b088d97ddd3c4cf193a332
097de6b9-a6f9-40a0-8ef8-96e89e0eba7c,95,2024-04-10 09:39:44,2024-04-11 00:39:44,15.0,21,2024-04-10 09:39:44,1644,4066,231,1091,4f936666592e994349045a166543748444dd605c8bfdcf76d46615e23c5a789d
fc8a2ba6-05f3-4b1b-99e0-302d81a7c778,84,2020-08-08 03:58:24,2020-08-08 12:58:24,9.0,90,2020-08-08 03:58:24,1083,4368,155,1765,3e0b83afa026eb72523de92891e1ed903111bc81e1c7bbbb3c33ca7857832e2b
07a41cb9-960e-409e-b27b-e61294e43383,62,2018-12-31 19:07:24,2018-12-31 21:07:24,2.0,86,2018-12-31 19:07:24,3405,6733,299,1521,ca1320e585ee6d9fa5e38545506e1e72e40fa5c864650ac54561b7d47321b531
f7a99688-7c90-4df9-9b7f-471d0a858e88,35,2024-12-29 20:20:51,2024-12-30 14:20:51,18.0,94,2024-12-29 20:20:51,2305,4980,171,163,427ae3adb80a9a9576b8e90eb188a0a1166b2f34417e9842f3ff3a87278bb9c7
e3a83700-e9c6-47c9-b928-87ab6b8f46c0,85,2019-05-27 23:48:39,2019-05-28 04:48:39,5.0,44,2019-05-27 23:48:39,1019,6960,225,1299,46db1204660f5a27305a3dc8299aacb6b36b5acf12faaf9a5a98e7b2d8142597
7cf8a8df-abaa-4546-9591-c7a56495c659,35,2018-10-18 05:08:14,2018-10-19 04:08:14,23.0,88,2018-10-18 05:08:14,1099,8918,329,361,6c721a7c853597db6f49cb87432b7153cf4e58205723a280c0e042c17714856f
87e704d3-dce4-4c7b-b2b1-d58918b531a2,48,2017-01-31 20:20:23,2017-02-01 16:20:23,20.0,60,2017-01-31 20:20:23,2488,4926,269,1124,3a3f9d70d5c57364b800e69a2d2a46ba9402a0bb3b2ef97b033931a6ae5a8cdf
a3679b16-d061-46ac-b809-03adc93227e7,19,2017-09-05 08:00:19,2017-09-05 11:00:19,3.0,71,2017-09-05 08:00:19,2300,9293,192,1373,1fa099458b13328e12ad07261816c72bb3e2310947a2024a3aa5b4d156294d45
a664b218-ca08-4e0a-966e-7a2e786c18b7,53,2024-12-11 23:38:02,2024-12-12 13:38:02,14.0,34,2024-12-11 23:38:02,3991,9698,182,1857,e5201a9228bae86184cdce916ef4e56a88658fb28dbad6fe68a0247673a8df7c
688de4f2-25fb-4345-b16c-8de5a06866a7,28,2022-12-30 08:44:43,2022-12-30 16:44:43,8.0,56,2022-12-30 08:44:43,1744,6499,353,308,b24c554c990a49cf8de6911ad38abbb8b20e71fe25b72c5d09cb3e819e467742
9245ee03-43e7-4a78-95a2-7a5ccd555ed7,30,2021-10-31 05:03:43,2021-10-31 13:03:43,8.0,85,2021-10-31 05:03:43,2441,6380,268,314,55361854a17bca95bb4d9b3ca15f650134516afa198ede242da9ddd24a637841
3d3fa868-5c4a-45a8-82ff-7e4722fd6e08,11,2017-05-15 08:16:40,2017-05-16 04:16:40,20.0,14,2017-05-15 08:16:40,3192,7768,336,195,7bc73e5782c36ac328666f13a62b6434939022028220c65c4f6cf10be19f5993
4d2cd7d8-28bd-4b87-908f-27aabd33bfd9,50,2018-05-22 14:43:18,2018-05-23 03:43:18,13.0,11,2018-05-22 14:43:18,1835,6766,284,1196,7bc07f68c2e49e44e8da4943bc2d71f458e85d675733d3825b600f71524fd0f5
b749f33d-dd9f-43f7-864d-17ecde46377a,58,2018-10-28 10:34:05,2018-10-28 13:34:05,3.0,33,2018-10-28 10:34:05,992,9041,409,1716,ca20b2b3b2656c8d27247d15ffb9c59bc5d527a30760d77cb85bd977620fc017
fba8b4df-28f3-43b8-9ed1-ecf6af5a1c0d,11,2018-08-03 23:02:28,2018-08-04 18:02:28,19.0,55,2018-08-03 23:02:28,1558,5601,152,912,3b667782c4a12d1bb1e084f20f484c952395e0f00e33c912a7f85367b3cb37ff
2f0ffcf2-d388-418f-9537-287eafd82297,34,2020-05-05 23:06:01,2020-05-06 15:06:01,16.0,54,2020-05-05 23:06:01,4838,6378,120,1213,8662e99e8e1aa6d26cecf6112b4ff153f84cc10ad305d823d780a17f24df5582
ba8e19c3-3031-40fe-ad21-8fc8df691460,24,2017-01-24 06:58:03,2017-01-25 03:58:03,21.0,7,2017-01-24 06:58:03,1771,4309,407,1982,b1ec5f0e397bbd26c521d312961ac7fc9624259229161dee83870bd759d595fc
2268dbc0-a19a-423a-bec6-d3d179dde0b3,64,2019-08-07 22:07:02,2019-08-07 23:07:02,1.0,5,2019-08-07 22:07:02,4781,4005,39,1670,b057a8d9048550161397f60d40cd3f40e0df7359a6763a116240ab2da5b45651
da4ff9ad-0d85-440d-a4fb-84212af5855e,69,2017-02-22 17:27:24,2017-02-23 03:27:24,10.0,11,2017-02-22 17:27:24,2687,1045,203,1603,7226f8433136c184dbf821780b21da883bd0142831218c5c95da569704f9165f
35358c56-0324-4267-9963-20acb9ef784f,7,2016-07-22 00:17:16,2016-07-22 14:17:16,14.0,49,2016-07-22 00:17:16,604,2008,204,465,094862fcda21ae57c4b7960f96329a8533bc7dddb27e361a0f88f7742dbb573e
eb5ad74b-345c-4783-bb0c-fd2029f2b051,25,2023-08-28 06:49:58,2023-08-28 13:49:58,7.0,39,2023-08-28 06:49:58,3883,4451,308,1682,04a358f45c92ff501d2acf0454c35bc3d17d25ac61dfc14ffa1267d5987651d3
ee6c9901-fbab-4f2a-8add-303e59c6ca24,69,2016-12-11 16:56:38,2016-12-12 00:56:38,8.0,39,2016-12-11 16:56:38,4268,9248,361,1414,1a55caafd8f0665a9ebde34c4572057ac1acc31da9a41ae001993e8487d693a6
0bed0aaf-df06-4564-8a3f-bb1efd3455c2,74,2015-01-27 03:03:08,2015-01-28 02:03:08,23.0,61,2015-01-27 03:03:08,4911,1743,312,1348,ea4ec3f5ff471b5999f5c249e4d8eb587bc0cd5ef479a42bf470a5321d676e11
3c5fd39c-d23e-4a73-af01-e5839189ae08,5,2022-06-22 12:28:19,2022-06-22 14:28:19,2.0,56,2022-06-22 12:28:19,4206,4123,406,1103,0b617e379e48e4ac57c6e9db478ab278f1da9f4a646deef742a54c947c203cfa
f309682d-d296-4e77-a440-8cbb0d3164e9,65,2020-04-14 04:45:28,2020-04-14 09:45:28,5.0,34,2020-04-14 04:45:28,1558,1491,87,419,b75335d65387c591af8387d0f089494ae2ad7fbfef3e716bd1fb6e458f501bdb
beebeeb4-bde6-4dd8-9f16-8cf024da2221,16,2022-09-05 06:44:36,2022-09-05 17:44:36,11.0,82,2022-09-05 06:44:36,4379,9406,418,1502,f2f84efe1809e942831c5a44a800a8bb9813b258ae07a61fd9a34329b7e6feef
50f1c018-74ea-4a36-b762-04a33e551e07,59,2016-06-27 13:11:50,2016-06-27 19:11:50,6.0,2,2016-06-27 13:11:50,2152,9004,399,1147,274483784f760226ba536960d8923c641f0070596e0aaaaf621831f74e578423
8b40f412-7fc0-4dcd-8721-167845969f05,40,2019-04-21 01:29:05,2019-04-21 12:29:05,11.0,59,2019-04-21 01:29:05,1366,1304,492,1706,67e1feac6a20d821f578f343d9782384b4b28f7a860aa534dca5a0bb329a96b4
237d4de2-586c-40d9-9075-169b5ed20cfb,68,2015-11-07 12:50:32,2015-11-08 09:50:32,21.0,15,2015-11-07 12:50:32,646,1234,332,1058,dd223079c515c8f1f21557e876d8500eae25821b71aeb5646d64bba77be8a6b2
275adb49-f816-4d89-b42a-0dfb9bb34b4f,65,2017-06-13 01:38:45,2017-06-13 07:38:45,6.0,25,2017-06-13 01:38:45,4545,1133,238,1955,fd460f66767d2d30462232f0f2b7560e073b224340986ea9c1ba02f63dfa1fd1
8df09237-f925-4865-980a-61da6a8ecae9,22,2016-05-03 23:19:09,2016-05-04 15:19:09,16.0,50,2016-05-03 23:19:09,1405,7810,217,1286,2e4db8c7a5c03edc745a205dbb649b82ead91e90ac2846cf386b15dbc2cbc924
578d244b-3f0e-40bf-92db-1b7794c6ec2c,30,2015-11-02 08:29:08,2015-11-03 02:29:08,18.0,3,2015-11-02 08:29:08,1307,4461,207,1692,38575c6046bf36b36f714ea1249e3791d5ee925c8be8e4d7625976471fb63136
0962bc6f-5b98-4786-b0c4-bde01ecffe62,15,2016-07-22 00:16:27,2016-07-22 21:16:27,21.0,23,2016-07-22 00:16:27,928,3255,430,1264,37b7288040396d1c9b1f53b883e429eddbca9f5c192fa3a397ca622e4599e3a7
869acbcd-d66b-4f79-93c4-99e54810da3f,40,2019-07-22 01:20:05,2019-07-22 10:20:05,9.0,87,2019-07-22 01:20:05,2398,6302,411,1962,580d1a466ea418376fc739e61ada5de6cfa30048702097e8e03da8b780860b48
2a4750eb-3476-43b3-8878-0965ab51d61a,29,2024-11-28 20:43:01,2024-11-29 07:43:01,11.0,37,2024-11-28 20:43:01,4177,2854,86,695,dc586e31376ffa5037e6847f893bcd72b53853b6c44773b8d86d12f0b15a0041
ad40dfcc-6b3b-479b-a598-fdc8894fb27d,88,2019-07-05 05:00:33,2019-07-06 04:00:33,23.0,2,2019-07-05 05:00:33,4441,9344,332,837,f9c65e2445a39e2ca4d8987d24c9b123856fb17edd1f1a846aec9a4c12e6e0e2
1b3cfec5-839d-4a69-91fc-5bac49bffb4c,90,2021-08-12 19:45:39,2021-08-13 14:45:39,19.0,22,2021-08-12 19:45:39,4450,9372,264,292,083f32558e2047e50fbecdf0705c0a98b962006458c01f79271e58bceea91234
75b1fec5-9a36-4fd4-ba59-64ed9c20307b,89,2024-05-08 00:35:15,2024-05-08 04:35:15,4.0,73,2024-05-08 00:35:15,1796,6226,12,1330,8c68b4630697751b5d477a2d18d2c20dd20798069c1aa99395551df0b0c48333
2041b244-a575-479c-9479-a00e578e7d44,75,2024-03-19 13:24:34,2024-03-19 17:24:34,4.0,97,2024-03-19 13:24:34,1614,4148,37,1650,98dbe905229c21b92bbd94ac06d1e4af7a79ca26e5989f8e3563fabd153d4f09
17ae65dc-2ffd-4e86-a40c-7728e5ffb5b9,98,2022-06-03 16:14:30,2022-06-03 20:14:30,4.0,65,2022-06-03 16:14:30,2933,8114,385,1664,c0876f2dac9a6965087c87b896e3c409b62f04236afb7e8adf456b00234fd77d
001fe5c1-e51e-4dbf-a162-447583b26c25,4,2024-12-26 04:53:00,2024-12-26 13:53:00,9.0,28,2024-12-26 04:53:00,3249,1361,312,530,edccdcd92e0566a4451fe746086764dde637995a036b23a3e356d0c8d08d6894
3f86ba9e-9806-4772-81a5-e1828a8e8590,90,2023-07-19 07:40:14,2023-07-20 02:40:14,19.0,24,2023-07-19 07:40:14,3648,4337,494,1232,dda7d91aff995c67ddca4656f145c8d262570a6ba4eb69693a141e39cdd4a318
0bbf38be-d3f6-4ccf-8550-862c3c54ed37,44,2022-04-18 09:03:16,2022-04-18 23:03:16,14.0,20,2022-04-18 09:03:16,1704,8210,18,783,4162cb8d6270ae37120f78b3a756674415dd027512f17da634495ab3b8b64d88
f68e6f12-b015-4b89-abea-b25ffc6dfef2,40,2023-05-10 22:11:09,2023-05-11 14:11:09,16.0,57,2023-05-10 22:11:09,3424,6897,284,991,5bfc0096d079e926d0dfad1702d161c34221025cec8c933420a8b4c309e15949
1ec3a938-bd8f-4ac3-9885-d9ce8187ba9c,76,2022-12-03 00:07:05,2022-12-03 06:07:05,6.0,14,2022-12-03 00:07:05,4397,3276,315,1932,331ac56c8be3e095138a327d0d38f38efc04e77df11b2ea8cd701f74b721e70b
cc175470-c9b3-4609-aa83-404568019a4c,83,2016-05-21 23:50:43,2016-05-22 02:50:43,3.0,61,2016-05-21 23:50:43,2309,9193,302,1352,f82c2955103dc4a5ebfef3d783fe44c7a0428b10503019fab93ab579371a2ff0
17509e78-4029-4171-a69e-455c21db8dd7,30,2020-01-03 18:49:36,2020-01-04 17:49:36,23.0,4,2020-01-03 18:49:36,1467,7694,387,236,26ebee6945b63541d5cc263c7cf274fe2a7b6b31f6f361780141e58d2ccc561f
6d8376b2-f41f-4c25-9a10-26079a8f1186,17,2019-02-26 05:36:31,2019-02-26 17:36:31,12.0,49,2019-02-26 05:36:31,1460,8093,415,1883,17f62dc330287dc6b66fad203bfebe597aa16bdb940111b56b97ffee80f34817
ead1a2a4-854e-4eeb-847e-8b6b58fcf85c,51,2024-01-15 21:36:03,2024-01-16 21:36:03,24.0,44,2024-01-15 21:36:03,3051,6775,488,302,6f1e96dc49552f464c3ee319990850cda887f38273ab664786050034f9aba977
fe337fb2-122a-4222-ad36-1d92a6a43e7b,34,2018-07-05 01:36:09,2018-07-05 12:36:09,11.0,77,2018-07-05 01:36:09,857,3811,418,1559,aa5aef3a53d709633e62919f92e98edf76df923f7a3251f352c380a23ae15046
5dca188a-824f-44b3-8f1e-cb360e00b06c,76,2016-09-05 06:50:42,2016-09-05 17:50:42,11.0,79,2016-09-05 06:50:42,4564,7600,415,1412,eebdccdfc7500da9e307f002f6cb7a46401bc562eac4cf508a9182309f7d9114
8a109d02-97dd-45e2-9257-add9c18793ef,19,2017-06-25 20:02:46,2017-06-26 14:02:46,18.0,58,2017-06-25 20:02:46,4904,5955,44,1660,5515c46a1a7ebf7d5b6d925da9302a5e13e184a0039e4815d52c45ca5364dea7
80a80d12-2f1d-4c43-9ef3-2faa3d4c71c3,96,2024-09-12 18:14:31,2024-09-12 21:14:31,3.0,12,2024-09-12 18:14:31,3822,4565,29,1520,1990f0fb0551e745105d87e0634490b9811771b02ce095d48c7e62f691a51046
716fc6b9-f1fa-4796-b406-b5a299077ee1,76,2018-04-10 12:28:37,2018-04-11 07:28:37,19.0,6,2018-04-10 12:28:37,4863,9837,105,1989,096b3eee5a8b79edbcfe3e6ac32f332bf7ad0ee22077e59a2539fc5e0290fec5
176d8fcb-7aa7-43ed-8a8a-371acd52bca9,25,2017-05-07 12:51:11,2017-05-07 14:51:11,2.0,34,2017-05-07 12:51:11,2672,2354,496,1419,ca8a92047f9c2f5a72b1e35439a9f05ecdc25dbe41d03cf6fcb966aec0554c82
7ee59cd8-4351-497f-9647-7bad6e0cc39a,78,2020-09-22 02:37:49,2020-09-22 23:37:49,21.0,76,2020-09-22 02:37:49,2328,9251,356,106,36f754d246e7ce62c3ca2709dfb6b13bf0ef87afea7e2e46b8addbf421e5def3
c5430a4c-8c31-49ad-ba9f-5dfdcba90852,89,2017-12-06 18:49:50,2017-12-07 12:49:50,18.0,51,2017-12-06 18:49:50,2689,3842,31,1078,3e5c690f58d4b077bba1fe12bd2796d58b48b5217b03df8a0a192a2ade0dd8f5
c7a9d7ad-013f-4ebb-ac3c-d1321570b76f,19,2021-04-02 11:15:56,2021-04-03 07:15:56,20.0,21,2021-04-02 11:15:56,1629,7450,205,810,31f11d9b102fe7564254ab8b5728930b7e980af796a25a67b92b90ad7edb8fb5
7f1c876d-45e1-4ae9-95f4-28b7ad3f5a79,57,2017-01-13 12:48:25,2017-01-14 07:48:25,19.0,50,2017-01-13 12:48:25,4292,2343,239,1903,abc143349e72326a52b05381cfc5016cd818aaeea6de7e443f4f019d6fd0e6b0
e9e89d6a-a14f-4295-8b7c-7f53e625ce49,12,2023-02-11 10:51:50,2023-02-11 23:51:50,13.0,24,2023-02-11 10:51:50,3237,9381,105,508,adff8acec3f946ccb0164aa011d306b0fb2b0ecbe1c16c228a15062315cb17d6
e631fd74-7a12-41dd-a800-c7ccf2ee5420,58,2018-06-16 01:21:46,2018-06-17 01:21:46,24.0,55,2018-06-16 01:21:46,739,9623,331,1986,efa89f3ab02c21f5f8542d5bf5b01d8505a85f055e36bfd5029c7e3f18457cbf
35d40e12-68bd-46a6-987d-2ec1534c7267,90,2017-04-14 19:44:05,2017-04-15 13:44:05,18.0,45,2017-04-14 19:44:05,4634,6049,320,508,2c50000b832946538fcd623656d53dac70e0ca0e314abbaa6f11a4b9d8f5d54a
2c091449-78f0-4035-8b32-fdfade12c7b5,66,2023-02-05 23:55:48,2023-02-06 09:55:48,10.0,71,2023-02-05 23:55:48,1301,5407,262,1070,2822c6684e1521a19e250ccd38b1487e6037c6a05ba1db42cae59d63a8bcd0df
0621fbf7-114b-4c69-9aeb-e0aae4a98001,76,2016-08-08 00:39:42,2016-08-08 06:39:42,6.0,93,2016-08-08 00:39:42,3281,2529,350,1889,8515eebb9fb014c457f4995f722a53e37b62f798fed849af072b21bea0381979
e2be19f8-e7f3-4afd-ba35-5d3b0e9b059a,94,2020-04-06 07:21:01,2020-04-06 14:21:01,7.0,16,2020-04-06 07:21:01,297,6342,239,983,faead7b0b28b08fdbcc80048ff0c4242bc1d9e7f5c0ea8806f67efae495c1e2c
aab82d75-57e5-45d4-a906-76b5e5cb0b1a,73,2015-06-01 20:39:30,2015-06-02 15:39:30,19.0,80,2015-06-01 20:39:30,3252,4524,427,1684,574807f1f2b5b8d2370a719382b874f9cf5930ed2a7b958c33570d59aad7d6b1
64d73044-2647-4d88-9ead-3d6f8a941141,30,2022-11-12 08:19:13,2022-11-13 00:19:13,16.0,62,2022-11-12 08:19:13,3446,4183,35,1827,0be73498cea7b932fe2a3ce520edd2f11f02a4b203eff6efc60eca9dc9d54b0a
bfabeeae-0502-4fb7-af7a-ead120920d50,16,2022-05-13 07:48:52,2022-05-14 07:48:52,24.0,36,2022-05-13 07:48:52,2246,9946,429,1873,0fcfebb7d6dc10626f69f451a53f1d7bf3e9e9720167eff389b99dff05947510
91859100-a210-4382-969e-dc72f73a2430,9,2017-06-23 17:40:06,2017-06-24 03:40:06,10.0,25,2017-06-23 17:40:06,608,3514,227,960,a8cdd14806e60b54b3f2c4109a7d26f7155ce2fadb5dae3a0f8a8a0260d0079c
959eae4a-7cd2-4619-bdf9-e2f93b650a8a,43,2020-03-08 22:18:37,2020-03-09 08:18:37,10.0,42,2020-03-08 22:18:37,1950,4543,318,729,bb25313843ab64f4a25de6601ab76c90dde547e6dcdeca68281da619b701edd2
ac35a725-1a3a-4a7c-aa46-4429d6503130,2,2024-03-01 09:34:53,2024-03-02 05:34:53,20.0,85,2024-03-01 09:34:53,2977,4599,78,924,6b61fad8b12e442a8669fac0dc883b634899a25730d32f665a1684c14baaa890
